character,expression,normalized_expression,type,count,contexts,timestamps,confidence,source_bv
UNKNOWN,我,我,word,13,"[""7AUTO这是我们给你准备的生日"", ""这是我们给你准备的生日礼物"", ""7AUTO我们·决定在你十六岁生""]","[""00:00:09.000"", ""00:00:10.000"", ""00:00:13.000"", ""00:00:14.000"", ""00:00:15.000""]",low,BV1nFfyBMEBS
UNKNOWN,以,以,word,12,"[""T希望你不要太惊讶，可以"", ""后来某天，你从学校回来后突然要求穿女装，我们高兴得很，以为你终于明白女"", ""AUTO后来某天，你从学校回来后突然要求穿女装，我们高兴得很，以为你终于明白女生就该有女生的样子了""]","[""00:00:18.000"", ""00:00:38.000"", ""00:00:39.000"", ""00:01:04.000"", ""00:01:04.000""]",low,BV1nFfyBMEBS
UNKNOWN,实,实,word,12,"[""其实"", ""7AUTO其实·爱音是女孩子。"", ""爱音总不能和父母说，自己穿女装其实是想当男娘吧""]","[""00:00:21.000"", ""00:00:22.000"", ""00:00:48.000"", ""00:01:22.000"", ""00:02:01.000""]",low,BV1nFfyBMEBS
UNKNOWN,无,无,word,12,"[""[无法识别]"", ""AUTO无以为报，无以为"", ""无以为报，无以为报啊·""]","[""00:00:00.000"", ""00:00:01.000"", ""00:00:04.000"", ""00:00:07.000"", ""00:01:51.000""]",low,BV1nFfyBMEBS
UNKNOWN,更,更,word,12,"[""AUTO爱音比其他几个也想做男娘的同好都要更像女生"", ""这次穿了女装来上学，更是可以以假乱真了"", ""随后又发生一件更让他们""]","[""00:00:59.000"", ""00:01:04.000"", ""00:01:14.000"", ""00:01:15.000"", ""00:01:24.000""]",low,BV1nFfyBMEBS
UNKNOWN,一个,一个,phrase_2char,11,"[""是啊，那时候一个亲戚说你长得像男孩，你"", ""是啊，那时候一个亲戚说你长得像男孩，你却听进去，还把它当真了"", ""她想转学，去一个没有人会知道她""]","[""00:00:30.000"", ""00:00:31.000"", ""00:01:21.000"", ""00:01:22.000"", ""00:01:37.000""]",low,BV1nFfyBMEBS
UNKNOWN,时候,时候,phrase_2char,11,"[""我们决定在你十六岁生日的时候，告诉你一件很重"", ""AUTO我们决定在你十六岁生日的时候，告诉你一件很重要的事"", ""是我们的问题，在你还小的时候没有及""]","[""00:00:14.000"", ""00:00:15.000"", ""00:00:27.000"", ""00:00:29.000"", ""00:00:30.000""]",low,BV1nFfyBMEBS
UNKNOWN,上,上,word,11,"[""仔细想想，自己第一次穿裙子上学时，原本爱音还不太"", ""AUTO仔细想想，自己第一次穿裙子上学时，原本爱音还不太自信，可恰好有几个不认识"", ""AUTO仔细想想，自己第一次穿裙子上学时，原本爱音还不太自信，可恰好有几个不认识的学姐过来，夸她好看，就""]","[""00:00:51.000"", ""00:00:52.000"", ""00:00:53.000"", ""00:01:04.000"", ""00:02:43.000""]",low,BV1nFfyBMEBS
UNKNOWN,会,会,word,11,"[""她想转学，去一个没有人会知道她"", ""AUTO她想转学，去一个没有人会知道她真实性别的地方，开启自己"", ""但她不想和这些老同学再待在一起了，仿佛再相处一天，她们就会识破自己的真面""]","[""00:01:21.000"", ""00:01:22.000"", ""00:01:54.000"", ""00:01:58.000"", ""00:01:59.000""]",low,BV1nFfyBMEBS
UNKNOWN,候,候,word,11,"[""我们决定在你十六岁生日的时候，告诉你一件很重"", ""AUTO我们决定在你十六岁生日的时候，告诉你一件很重要的事"", ""是我们的问题，在你还小的时候没有及""]","[""00:00:14.000"", ""00:00:15.000"", ""00:00:27.000"", ""00:00:29.000"", ""00:00:30.000""]",low,BV1nFfyBMEBS
UNKNOWN,合,合,word,11,"[""那是爱音看的第一部百合本"", ""她喜欢的本子都有“百合”这个"", ""AUTO看来“百合”才是适合""]","[""00:03:14.000"", ""00:03:18.000"", ""00:03:19.000"", ""00:03:23.000"", ""00:03:23.000""]",low,BV1nFfyBMEBS
UNKNOWN,现,现,word,11,"[""AUTO现在的爱音也在心底撕"", ""现在的爱音也在心底撕心裂肺地呐喊"", ""AUTO她想做个女生，现在美梦成真了""]","[""00:02:26.000"", ""00:02:27.000"", ""00:02:33.000"", ""00:02:34.000"", ""00:03:21.000""]",low,BV1nFfyBMEBS
UNKNOWN,装,装,word,11,"[""后来某天，你从学校回来后突然要求穿女装，我们高"", ""后来某天，你从学校回来后突然要求穿女装，我们高兴得很，以为你终于明白女"", ""AUTO后来某天，你从学校回来后突然要求穿女装，我们高兴得很，以为你终于明白女生就该有女生的样子了""]","[""00:00:37.000"", ""00:00:38.000"", ""00:00:39.000"", ""00:00:48.000"", ""00:01:04.000""]",low,BV1nFfyBMEBS
UNKNOWN,识,识,word,11,"[""[无法识别]"", ""AUTO仔细想想，自己第一次穿裙子上学时，原本爱音还不太自信，可恰好有几个不认识"", ""AUTO仔细想想，自己第一次穿裙子上学时，原本爱音还不太自信，可恰好有几个不认识的学姐过来，夸她好看，就""]","[""00:00:00.000"", ""00:00:01.000"", ""00:00:04.000"", ""00:00:07.000"", ""00:00:52.000""]",low,BV1nFfyBMEBS
UNKNOWN,还,还,word,11,"[""是我们的问题，在你还小的时候没有及"", ""是啊，那时候一个亲戚说你长得像男孩，你却听进去，还把它当真了"", ""仔细想想，自己第一次穿裙子上学时，原本爱音还不太""]","[""00:00:27.000"", ""00:00:31.000"", ""00:00:51.000"", ""00:00:52.000"", ""00:00:53.000""]",low,BV1nFfyBMEBS
UNKNOWN,女装,女装,phrase_2char,10,"[""后来某天，你从学校回来后突然要求穿女装，我们高"", ""后来某天，你从学校回来后突然要求穿女装，我们高兴得很，以为你终于明白女"", ""AUTO后来某天，你从学校回来后突然要求穿女装，我们高兴得很，以为你终于明白女生就该有女生的样子了""]","[""00:00:37.000"", ""00:00:38.000"", ""00:00:39.000"", ""00:00:48.000"", ""00:01:04.000""]",low,BV1nFfyBMEBS
UNKNOWN,人,人,word,10,"[""她想转学，去一个没有人会知道她"", ""AUTO她想转学，去一个没有人会知道她真实性别的地方，开启自己"", ""体育课的时候，她总要等到最后一个人走了，才急急忙""]","[""00:01:21.000"", ""00:01:22.000"", ""00:01:37.000"", ""00:01:38.000"", ""00:01:40.000""]",low,BV1nFfyBMEBS
UNKNOWN,其,其,word,10,"[""其实"", ""7AUTO其实·爱音是女孩子。"", ""爱音总不能和父母说，自己穿女装其实是想当男娘吧""]","[""00:00:21.000"", ""00:00:22.000"", ""00:00:48.000"", ""00:00:58.000"", ""00:00:59.000""]",low,BV1nFfyBMEBS
UNKNOWN,去,去,word,10,"[""是啊，那时候一个亲戚说你长得像男孩，你却听进去，还把它当真了"", ""爱音要去女校？！！！"", ""她想转学，去一个没有人会知道她""]","[""00:00:31.000"", ""00:01:17.000"", ""00:01:21.000"", ""00:01:22.000"", ""00:01:38.000""]",low,BV1nFfyBMEBS
UNKNOWN,同,同,word,10,"[""AUTO爱音比其他几个也想做男娘的同好都要更像女生"", ""没想到爸妈点头表示同意"", ""AUTO爱音就这样一知半解地，带着同""]","[""00:00:59.000"", ""00:01:31.000"", ""00:01:33.000"", ""00:01:34.000"", ""00:01:42.000""]",low,BV1nFfyBMEBS
UNKNOWN,竟,竟,word,10,"[""竟然对她留长发、穿"", ""AUTO竟然对她留长发、穿女装不仅不反对，还非常支"", ""竟然对她留长发、穿女装不仅不反对，还非常支持""]","[""00:01:08.000"", ""00:01:09.000"", ""00:01:10.000"", ""00:01:25.000"", ""00:01:43.000""]",low,BV1nFfyBMEBS
UNKNOWN,啊,啊,filler,9,"[""爱音啊，今天是你的生日，祝你生日快乐！"", ""AUTO是啊，那时候一"", ""是啊，那时候一个亲戚说你长得像男孩，你""]","[""00:00:08.000"", ""00:00:29.000"", ""00:00:30.000"", ""00:00:31.000"", ""00:02:20.000""]",low,BV1nFfyBMEBS
UNKNOWN,是爱,是爱,phrase_2char,9,"[""AUTO对，是爱音自己提出的"", ""更离奇的是爱"", ""AUTO更离奇的是爱音的父母竟然一点也不反对""]","[""00:01:19.000"", ""00:01:24.000"", ""00:01:25.000"", ""00:02:46.000"", ""00:02:47.000""]",low,BV1nFfyBMEBS
UNKNOWN,本子,本子,phrase_2char,9,"[""那是爱音偷偷买的本子"", ""AUTO本子里"", ""AUTO本子里的主角总有个奇怪的东西，""]","[""00:02:47.000"", ""00:02:55.000"", ""00:02:56.000"", ""00:02:57.000"", ""00:03:18.000""]",low,BV1nFfyBMEBS
UNKNOWN,百合,百合,phrase_2char,9,"[""那是爱音看的第一部百合本"", ""她喜欢的本子都有“百合”这个"", ""AUTO看来“百合”才是适合""]","[""00:03:14.000"", ""00:03:18.000"", ""00:03:19.000"", ""00:03:23.000"", ""00:03:24.000""]",low,BV1nFfyBMEBS
UNKNOWN,那时,那时,phrase_2char,9,"[""AUTO是啊，那时候一"", ""是啊，那时候一个亲戚说你长得像男孩，你"", ""是啊，那时候一个亲戚说你长得像男孩，你却听进去，还把它当真了""]","[""00:00:29.000"", ""00:00:30.000"", ""00:00:31.000"", ""00:01:27.000"", ""00:01:28.000""]",low,BV1nFfyBMEBS
UNKNOWN,他,他,word,9,"[""爱音比其他几个也想"", ""AUTO爱音比其他几个也想做男娘的同好都要更像女生"", ""AUTO他们还很美慕爱音有两位好父""]","[""00:00:58.000"", ""00:00:59.000"", ""00:01:06.000"", ""00:01:11.000"", ""00:01:12.000""]",low,BV1nFfyBMEBS
UNKNOWN,发,发,word,9,"[""竟然对她留长发、穿"", ""AUTO竟然对她留长发、穿女装不仅不反对，还非常支"", ""竟然对她留长发、穿女装不仅不反对，还非常支持""]","[""00:01:08.000"", ""00:01:09.000"", ""00:01:10.000"", ""00:01:14.000"", ""00:01:15.000""]",low,BV1nFfyBMEBS
UNKNOWN,可,可,word,9,"[""T希望你不要太惊讶，可以"", ""AUTO仔细想想，自己第一次穿裙子上学时，原本爱音还不太自信，可恰好有几个不认识"", ""AUTO仔细想想，自己第一次穿裙子上学时，原本爱音还不太自信，可恰好有几个不认识的学姐过来，夸她好看，就""]","[""00:00:18.000"", ""00:00:52.000"", ""00:00:53.000"", ""00:01:04.000"", ""00:02:00.000""]",low,BV1nFfyBMEBS
UNKNOWN,啊,啊,word,9,"[""爱音啊，今天是你的生日，祝你生日快乐！"", ""AUTO是啊，那时候一"", ""是啊，那时候一个亲戚说你长得像男孩，你""]","[""00:00:08.000"", ""00:00:29.000"", ""00:00:30.000"", ""00:00:31.000"", ""00:02:20.000""]",low,BV1nFfyBMEBS
UNKNOWN,天,天,word,9,"[""爱音啊，今天是你的生日，祝你生日快乐！"", ""AUTO后来某天，你从学校回"", ""后来某天，你从学校回来后突然要求穿女装，我们高""]","[""00:00:08.000"", ""00:00:36.000"", ""00:00:37.000"", ""00:00:38.000"", ""00:00:39.000""]",low,BV1nFfyBMEBS
UNKNOWN,得,得,word,9,"[""是啊，那时候一个亲戚说你长得像男孩，你"", ""是啊，那时候一个亲戚说你长得像男孩，你却听进去，还把它当真了"", ""后来某天，你从学校回来后突然要求穿女装，我们高兴得很，以为你终于明白女""]","[""00:00:30.000"", ""00:00:31.000"", ""00:00:38.000"", ""00:00:39.000"", ""00:02:29.000""]",low,BV1nFfyBMEBS
UNKNOWN,心,心,word,9,"[""爱音就这样心惊胆战地度过三年初中"", ""那时的爱音在心底撕心裂肺地呐"", ""AUTO现在的爱音也在心底撕""]","[""00:01:48.000"", ""00:02:24.000"", ""00:02:24.000"", ""00:02:25.000"", ""00:02:25.000""]",low,BV1nFfyBMEBS
UNKNOWN,总,总,word,9,"[""爱音总不能和父母说，自己穿"", ""爱音总不能和父母说，自己穿女装其实是想当男娘吧"", ""AUTO体育课的时候，她总要等到""]","[""00:00:47.000"", ""00:00:48.000"", ""00:01:36.000"", ""00:01:37.000"", ""00:01:38.000""]",low,BV1nFfyBMEBS
UNKNOWN,校,校,word,9,"[""AUTO后来某天，你从学校回"", ""后来某天，你从学校回来后突然要求穿女装，我们高"", ""后来某天，你从学校回来后突然要求穿女装，我们高兴得很，以为你终于明白女""]","[""00:00:36.000"", ""00:00:37.000"", ""00:00:38.000"", ""00:00:39.000"", ""00:01:17.000""]",low,BV1nFfyBMEBS
